,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Kate Erbland,88.170731707317074,,,0.0,62.222562407376209,61.944813066389365,43.461210751336999,18.13775919105505,52.063377597184932,56.080740993022935,100,57.064659653237285,,,,0.0,79.522129189273869,60.03076960241971,52.717234772659779,74.783285458887718,66.827634013807156,59.669908416576405,56.553125567615467,59.575339342538406,48.303698838204546,,,0.0,65.957482529252388,16.201706243695241,,67.688522419747173,27.240299796734025,,14.978935961152203,32.607207534480985,,,66.350412742457806,0.0,,85.415094339622641,18.647246808781315,28.532329826618643,0.0,18.749144332326566,28.10165314999044,,46.183023949905582,46.797626930227516,29.178344841560953,42.232004790693125,53.116790117478743,,19.15673442650758,52.349852721373779,36.581210952745856,,68.95134892196215,,29.716690687346212,26.378946443477616,0.0,47.535194733860564,,39.464666949557504,53.496199861257871,37.600186188198386,57.544361864951867,73.414147025612635,,54.408820147363357,16.711193861421506,0.0,,17.83206662041929,,,,,51.752980641489422,76.636245468695378,19.564324520688594,27.670976473362234,,58.708524285267444,63.957983377012418,,24.54857056780774,26.594284781791718,,0.0,,73.272991876382065,0.0,,,,,,,0.0,43.636811602857549,39.559306438645166,0.0,,0.0,,,39.370027460469828,,,78.626487534034453,,58.452155183585042,,,17.220681479147771,,0.0,,57.495336329865495,,42.587770089450537,,48.605118731085724,,,,,,0.0,40.978898774960179,,,27.886314811676336,31.995822393209469,54.64254700114197,18.749144332326566,,36.68310847629111,0.0,29.609021518189163,,14.265653296335431,,,0.0,0.0,,58.131693806482055,13.959960725699672,,10.699239972251574,,,40.563796701247867,75.589854152293995,86.459859580172918,39.464666949557504,58.067601531061456,54.408820147363357,0.0,28.747668164932747,0.0,,18.54534928523606,,0.0,26.271277274320564,18.13775919105505,,71.100775190078863,68.692980014319218,62.222562407376209,,55.851880633629754,69.999075394425191,,56.921100761027894,48.375849303108907,72.537099343250176,,,68.796386695734313,59.433381374692424,,,69.535232554095785
Michael Rechtshaffen,81.799999999999997,70.203753457933118,0.0,26.917292289262871,45.831822246864469,61.393257936014983,86.166666666666671,43.022208622535615,79.280498025914142,79.540174224220038,57.064659653237285,100,,0.0,77.55812499054683,45.521594251168246,85.487804878048777,54.159399402307642,81.720899390202078,69.216750572932,88.68518518518519,62.169507157979716,29.609021518189163,78.232537419824467,49.168238425754986,,18.341554238145555,21.533833831410295,88.387096774193552,0.0,,81.760869565217391,30.773052110666431,,26.055938936006463,49.039288160613744,,69.004429252156129,67.412019346337146,18.341554238145555,0.0,88.021505376344081,0.0,48.290234168152224,16.303603767240492,26.486615612634665,38.72105894719617,48.528695588426785,78.520086230739679,61.528584403773742,51.082591833972657,85.347626350586879,63.074567074511656,41.683394936521687,0.0,51.967737008079077,,,56.401202370125922,0.0,16.507398814331001,74.030933776506458,27.670976473362234,80.897835272138494,,36.436203298752126,71.127642459914767,0.0,62.070805898241026,84.675378463787311,0.0,83.369974150045181,19.360529473598085,0.0,29.609021518189163,41.73601468766153,,,,18.341554238145555,53.878315574552573,62.05090599674655,46.58732375258306,18.341554238145555,31.224059055544934,81.4375,71.62010356132113,38.72105894719617,16.303603767240492,50.439274154900282,,61.25034428039023,48.146579875132083,83.264157481453154,35.963005853313788,37.193319211453463,26.163608105163512,34.747055528931298,,74.594438778435986,0.0,27.993983980833388,19.360529473598085,19.360529473598085,0.0,,19.054836902962325,,,41.002798830049244,,,79.5,,70.487023478610709,,,55.126614608410364,,0.0,,65.39897780318428,,24.763908906121845,51.967737008079077,36.68310847629111,17.83206662041929,,,,0.0,39.937864394995842,0.0,,0.0,,30.773052110666431,66.13151282616333,0.0,19.360529473598085,35.963005853313788,0.0,17.322579002693026,,16.405501290785747,,,67.252365539867029,70.309291246224632,42.144204364932847,62.100796140434177,44.298823638421091,27.993983980833388,17.322579002693026,,,83.127659574468083,88.333333333333329,83.333333333333329,73.500413136468282,70.387035432240694,50.510466805432166,61.656768954614925,45.744021821104191,33.626182769933514,,75.353630481771603,35.963005853313788,69.053081349470006,39.748585416820504,50.673931099300873,60.504533226042419,70.815318185395881,48.910811301721481,67.518180006725075,32.607207534480985,69.853714535259584,68.451916784976092,,67.061663679536423,71.567977522074159,83.515151515151516,,0.0,52.829672333059925,46.58732375258306,,20.379504709050618,86.984706967345147
David Wiegand,0.0,0.0,,0.0,0.0,0.0,,,,,,,100,,24.225563060336587,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,26.809623120105822,,,,,,,,,18.341554238145555,0.0,18.749144332326566,0.0,15.794116149514227,,,,,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,17.83206662041929,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,14.061858249244926,,,,,,,,0.0,,,,0.0,17.83206662041929,,,,,0.0,,,,0.0,,,,,,0.0,,,,,17.933964143964541,,,25.517593090221204,,,0.0,,0.0,0.0,16.813091384966757,,,0.0,,,0.0,,0.0,0.0,,0.0,,28.316991488304545,,,,0.0,,,
Jonathan Rosenbaum,,0.0,56.52938692096712,81.714285714285722,,,41.168177753135517,,,85.104166666666671,,0.0,,100,80.09921539792812,85.951219512195124,58.323970632743844,,,,84.555420609698871,,,15.488423578878468,,19.360529473598085,81.379811415120372,,,,,51.662044437443321,,,85.108108108108112,,,0.0,,,17.83206662041929,,,,,,,,,0.0,,,,63.811108867350583,,,,,,75.183379073867542,,,,,,,,,38.517263900105668,,26.917292289262871,38.72105894719617,,,,,,,,,,0.0,0.0,32.607207534480985,,,,,,,,0.0,0.0,46.618117021953289,,,24.54857056780774,83.63433759652132,31.38443725193795,0.0,0.0,,,,,,,,,,,,81.0,,17.526374049783531,63.811108867350583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.515697297559221,,18.341554238145555,,,79.393939393939391,70.246591397485545,,59.302462923226422,17.322579002693026,,73.48611867067055,18.341554238145555,70.315395233887983,60.252331835067253,76.54668774915848,,,,33.626182769933514,,71.658445761854438,,85.0,,,57.815158861963411,,27.993983980833388,0.0,72.12702780173683,,,,,,78.899539245598135,,0.0,,,,,
Wesley Morris,83.032786885245898,82.920454545454547,35.664133240838581,80.243902439024396,75.260749240778992,65.203351242638234,84.976744186046517,70.577868644908619,84.047619047619051,84.157657657657666,,77.55812499054683,24.225563060336587,80.09921539792812,100,82.226190476190482,83.608000000000004,23.687217214551328,84.0,0.0,84.664935064935065,39.275387971382159,,84.958333333333329,18.949773771641063,60.456951536716801,84.950974464913628,,69.747553874871656,18.647246808781315,,84.894179894179899,,,82.640522875816998,0.0,,87.037383177570092,84.266666666666666,58.6913406660574,44.953757316642232,59.787237068535646,,56.059747407771475,,,,83.450704225352112,86.404761904761898,81.125,88.083333333333329,86.266055045871553,85.788461538461533,85.65517241379311,,0.0,,17.016886432057266,59.84613633954995,65.897783566089913,,0.0,,81.5625,,0.0,,0.0,70.770293499288314,14.978935961152203,57.747140153958469,82.615384615384613,,,36.988801046926866,,,,0.0,,,75.859649122807014,84.801401541943122,83.345765082950976,,84.349650349650346,27.024961458419927,0.0,,,,81.835616438356169,61.187549138368972,85.048611111111114,37.477237678716477,,85.208333333333329,85.015151515151516,82.714285714285722,86.328358208955223,67.456160586957537,17.83206662041929,27.45563813504813,,,,,17.526374049783531,,31.79202734611896,60.567200272464767,,79.261648745519722,,88.480000000000004,53.834584578525742,0.0,86.883883624897436,,,83.349999999999994,,,38.139714102330146,84.674698795180717,0.0,,,0.0,,46.007423098385019,,59.169143847021104,,,,33.116695152207249,0.0,,,,,,,,19.87001709132435,,57.064659653237285,,,83.18320610687023,76.731707317073173,50.59212044021816,74.433962264150949,70.364395509312303,,79.865853658536594,84.206185567010309,84.498525073746308,69.112309593704055,84.277310924369743,0.0,0.0,,85.13513513513513,,84.793427230046944,66.844775445686025,85.317757009345797,16.813091384966757,,83.0,0.0,83.505154639175259,84.960000000000008,83.31481481481481,54.489700715824092,0.0,,83.645161290322577,42.682409578538206,19.15673442650758,,,18.341554238145555,,28.316991488304545,,36.909400744190464
William Arnold,29.550281828123396,65.112517545416722,,77.317307692307693,,,79.540540540540547,,0.0,77.359154929577471,0.0,45.521594251168246,,85.951219512195124,82.226190476190482,100,78.215686274509807,24.979247244435946,36.530842787839795,0.0,84.882352941176464,19.87001709132435,0.0,40.475996275487589,,85.585113934885854,83.07692307692308,,,0.0,,82.211267605633807,,17.730169096874036,84.417525773195877,0.0,,89.733333333333334,0.0,52.120583293396955,45.480620543823363,45.853885595363892,,,,,,,0.0,68.367465289828544,69.448366736126175,0.0,0.0,82.280701754385973,,0.0,,,16.813091384966757,0.0,,16.609296337876252,,,,,0.0,,77.502464172433434,14.673243390516443,58.708524285267444,77.370973106914008,,,,,,,26.917292289262871,,,20.349472970682733,66.987376704785405,84.205128205128204,,28.225614022035103,0.0,,0.0,,,13.654268155063914,0.0,81.375,,,47.876890551835565,,,0.0,58.71558691364541,,0.0,,,,,0.0,,,36.581210952745856,,79.698765432098767,,67.783581657694896,65.925770100906078,0.0,,,,18.54534928523606,,,,81.666666666666671,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,27.45563813504813,42.398491111275199,,,83.058823529411768,81.820895522388057,,77.927536231884062,19.360529473598085,,83.887755102040813,84.84375,84.995594713656388,83.571428571428569,83.3125,,,,86.075000000000003,,81.894409937888199,0.0,81.700000000000003,17.016886432057266,,83.39473684210526,0.0,77.758533582253676,20.672480478153886,83.988700564971751,26.917292289262871,0.0,,33.728080293478769,,84.35227272727272,,,0.0,0.0,,,0.0
Michael O'Sullivan,84.037037037037038,78.07600858551686,69.564585655762386,54.991172310872777,81.282608695652172,82.107692307692304,80.838235294117652,81.299999999999997,83.608695652173907,81.913978494623649,79.522129189273869,85.487804878048777,0.0,58.323970632743844,83.608000000000004,78.215686274509807,100,84.589285714285708,82.130434782608688,83.631578947368425,83.946188340807169,82.490566037735846,73.904004481628007,82.428571428571431,74.751411899413839,,60.887661649567754,18.85104185587182,84.837837837837839,48.066466969548031,0.0,78.753968253968253,37.761156145979477,27.45563813504813,83.217948717948715,72.709011395577477,,79.361702127659569,83.0,61.741068875209557,72.41935483870968,84.707964601769916,12.22770282543037,80.392979637265114,28.209322319147489,38.612911547768483,56.094586711661826,80.349999999999994,85.988095238095241,80.969696969696969,84.34210526315789,81.955882352941174,80.028571428571425,79.295774647887328,32.912900105116748,78.622138598400866,53.649046146575756,43.549011177097277,84.357142857142861,86.291666666666671,60.852593819864332,63.410157625487194,48.235787782359068,82.630769230769232,,62.95327161004397,85.025276721902145,58.300149465170307,82.228571428571428,84.688311688311686,58.644432009846845,84.086956521739125,43.43952549123955,46.388847593976472,28.10165314999044,51.250524518756507,,,,0.0,69.139388623704491,75.428571428571431,79.724305607451399,73.369602050291988,15.794116149514227,83.716814159292028,83.860759493670884,,26.271277274320564,37.803981235288894,0.0,80.428571428571431,76.540437192921658,77.638888888888886,52.737715167997074,32.300750747115444,82.10441654926457,74.045454545454547,43.900212880138376,83.384615384615387,46.01519872404257,42.777049067625875,68.678930869500576,0.0,37.855795635067146,17.526374049783531,55.341952946724469,64.857773736553582,0.0,85.694444444444443,,0.0,80.031999999999996,,82.818181818181813,83.666666666666671,,85.837209302325576,,,81.714285714285722,66.640980398595516,,70.845876434990572,84.972972972972968,51.96831897980352,28.316991488304545,,0.0,69.401155066013231,41.452096220398523,42.758807345254787,67.61624084508999,31.282539728392695,21.964510508038504,32.709105058026239,82.435897435897431,84.801401541943122,17.933964143964541,,54.049922916839854,32.09771991675472,48.378034593912496,31.690129822573709,55.716482135123982,37.666382651158735,17.322579002693026,71.638402670344419,65.609421935430461,40.505701329521841,82.814569536423846,71.161290322580641,49.216503872357244,78.346534653465341,82.575757575757578,,77.366906474820141,83.007936507936506,83.787878787878782,82.327868852459019,78.987499999999997,79.5,81.281365360073536,56.705762422713782,53.645234527040223,0.0,82.926229508196712,28.532329826618643,81.925675675675677,67.390692354019791,69.406058122004907,80.673684210526318,82.493670886075947,85.547619047619051,81.831775700934571,78.709677419354847,88.575757575757578,81.133333333333326,,79.050632911392398,84.935483870967744,83.366197183098592,,14.775140914061698,80.810810810810807,85.416666666666671,0.0,0.0,84.951612903225808
Tom Huddleston,83.674698795180717,24.763908906121845,,29.550281828123396,76.620197196899184,79.034044872817759,70.309291246224632,77.427138985212039,84.418424266199736,87.404761904761898,60.03076960241971,54.159399402307642,,,23.687217214551328,24.979247244435946,84.589285714285708,100,72.045008592337538,86.360655737704917,84.974999999999994,87.5,64.159169461172496,84.990286896090652,62.283445540847218,,0.0,,76.835761031534972,38.802190525943821,,78.868421052631575,27.240299796734025,0.0,40.694980307697179,56.705762422713782,,16.099808720149987,64.536121479274726,54.159399402307642,,86.0,26.594284781791718,65.753784148695019,35.562235717293326,44.007362425765557,63.231007877647393,16.405501290785747,85.06026654771361,73.545759558215863,67.730501327500932,86.135335325641194,84.264150943396231,51.967737008079077,36.68310847629111,59.170300949725082,48.202433742391946,26.917292289262871,76.091052703032531,13.246678060882902,63.521058372498992,46.750788046451781,19.15673442650758,61.004899737955931,,54.977469524325549,71.289621870530596,58.964893386949832,70.809160478750982,84.090909090909093,0.0,75.179782610780649,49.168238425754986,39.748585416820504,18.85104185587182,52.808391577327413,,,,17.322579002693026,66.742877922140764,78.0,64.09227542059763,29.550281828123396,0.0,88.709677419354833,78.033737950843843,0.0,19.360529473598085,18.341554238145555,,17.322579002693026,0.0,85.181818181818187,44.13535934455237,17.424476526238276,0.0,14.673243390516443,,42.587770089450537,43.534164980327219,58.081588420794262,50.439274154900282,30.147367363974418,27.45563813504813,0.0,17.730169096874036,41.546735709486192,28.532329826618643,60.590828081331672,,,78.367346938775512,,83.568181818181813,18.85104185587182,,22.825863861294916,18.647246808781315,0.0,0.0,55.024662714436673,,72.705971973918622,0.0,23.579548045394276,16.303603767240492,0.0,,,,17.424476526238276,17.526374049783531,44.514815860460317,,17.83206662041929,73.839052056629043,,16.507398814331001,0.0,60.929324327596099,44.778217137741152,38.612911547768483,26.486615612634665,39.559306438645166,,,26.917292289262871,35.963005853313788,26.917292289262871,83.589743589743591,17.526374049783531,,22.610525522980815,,,76.032891488351169,84.77272727272728,86.15384615384616,68.929038364883894,82.925887173213184,73.159211175724963,66.509653733039713,25.840600597692358,18.341554238145555,,73.78165896961309,,55.119356861713975,0.0,54.552379039572756,0.0,82.435897435897431,84.716981132075475,85.5,15.692218625968975,69.596008581407858,83.981951942500174,,85.098039215686271,72.856043875538347,87.377049180327873,,17.322579002693026,76.814862332053906,80.980696224365005,0.0,14.265653296335431,85.417540864594187
Nick Schager,81.236111111111114,80.930555555555557,,17.322579002693026,64.875796181415652,83.961038961038966,85.094533357123026,83.86486486486487,80.515151515151516,85.921568627450981,52.717234772659779,81.720899390202078,0.0,,84.0,36.530842787839795,82.130434782608688,72.045008592337538,100,76.931661413146742,80.273972602739718,68.404384492339815,39.18074848229449,81.489795918367349,45.851734430173856,,,31.486334775483204,83.169230769230765,28.963006503246852,,81.64772727272728,17.873082080070549,0.0,11.412522637068346,59.575339342538406,,74.969354986355498,80.428869360317464,43.236305728274452,,82.174311926605498,15.590321102423722,36.625482276927464,0.0,0.0,40.563796701247867,80.285310468108065,79.802632261702726,65.104893085736222,59.787237068535646,79.799999999999997,77.91836734693878,79.461894417876437,26.055938936006463,62.476876591033253,18.13775919105505,59.798092967417595,85.459459459459453,,16.813091384966757,69.712162057269325,,81.945945945945951,,48.528695588426785,59.734000691996997,24.979247244435946,69.637213416577893,85.212121212121218,,83.151515151515156,0.0,16.303603767240492,27.670976473362234,41.641375198573861,,,,,61.552847939195054,72.578947368421055,52.120583293396955,43.644966462946229,33.626182769933514,82.515151515151516,78.827067697402029,,40.60034081860951,0.0,,80.675675675675677,81.465116279069775,80.441860465116278,0.0,33.116695152207249,83.048819143139056,,,77.051837069309826,0.0,46.34212731177999,37.855795635067146,0.0,,,35.460338193748072,39.559306438645166,26.055938936006463,82.179487179487182,,,73.955882352941174,,79.558823529411768,0.0,,76.364279684997783,,0.0,78.366666666666674,70.39561462645824,,49.894346699375916,58.141351344807802,44.789216520027217,0.0,,,,51.106965626547108,0.0,24.763908906121845,0.0,,,55.632095065078751,52.884814719986352,0.0,,41.641375198573861,19.360529473598085,42.114572644012199,26.594284781791718,15.080833484697456,,,31.041752420755056,46.270824375665853,16.099808720149987,83.785714285714278,51.803018380494613,71.339963780690638,0.0,,,74.0,84.21052631578948,80.835051546391753,71.899210278673863,81.212121212121218,57.230145462753065,64.623250252935051,40.032503884083503,30.773052110666431,,81.788461538461547,33.407739647946755,78.455882352941174,47.015537198579146,25.840600597692358,72.875,81.571428571428569,82.684210526315795,82.974999999999994,,54.624158485677455,39.861393295165655,,85.581395348837205,82.815789473684205,80.400000000000006,,,71.545867239341661,72.618408178830649,42.303851622187537,55.70806712597772,85.333333333333329
A.A. Dowd ,87.425641025641028,67.609006872275415,,27.347968965891081,84.773584905660371,81.942307692307693,85.117647058823536,84.75555555555556,89.755813953488371,90.367088607594937,74.783285458887718,69.216750572932,,,0.0,0.0,83.631578947368425,86.360655737704917,76.931661413146742,100,87.0,86.836363636363643,82.247686036486883,89.051282051282044,79.544729018013015,,,47.568109515795335,86.25,46.797626930227516,0.0,79.125,36.377415905655347,,14.265653296335431,74.538038473352628,,,75.544290647681407,55.270173500619769,0.0,86.21888412017168,37.396391141107884,63.622874477209521,42.407605642213674,72.985454016703599,65.181844102747803,36.057645342401457,89.865671641791039,88.59375,88.400000000000006,85.377049180327873,89.44055944055944,75.351374014435535,52.542554548641128,49.447948895285535,59.289822482483018,50.020073923826025,86.849744574357189,12.431497872520875,78.601161733594253,57.230145462753065,62.709627475144316,83.533333333333331,,69.384390000826059,89.675675675675677,80.264453593694853,82.833480804824944,85.61643835616438,,74.263957087645451,58.428469129226606,53.343353575939993,33.626182769933514,66.484381750347183,,,,0.0,66.073502727193016,73.034090909090907,90.25,86.516129032258064,15.590321102423722,90.321428571428569,89.219999999999999,0.0,28.424660657461594,19.666222044233844,,,34.645158005386051,84.595041322314046,89.033333333333331,16.711193861421506,25.517593090221204,34.033772864114532,0.0,50.133581584264519,63.51460047665185,55.177508999754551,73.949567986240595,,51.491252568644434,47.763431613590562,51.662044437443321,0.0,29.070675672403901,81.011402659043682,,,80.882882882882882,,87.702380952380949,0.0,,65.997316682579068,,16.609296337876252,,70.003598675588862,,85.487804878048777,,47.939032465111111,43.022208622535615,,,,,0.0,37.855795635067146,61.918146740021136,17.83206662041929,35.664133240838581,85.460000000000008,80.123354964394395,,0.0,72.32440652628479,36.2755183821101,44.690416711980873,24.225563060336587,53.044163360397199,,,38.707551036856152,35.256543146657563,,84.936842105263153,0.0,,18.749144332326566,,,85.117647058823536,87.466019417475735,88.540145985401466,86.260000000000005,82.239130434782609,87.044444444444451,86.083333333333329,50.428734658497802,,,85.410164805828444,,56.377781594158876,84.444444444444443,84.457142857142856,,,86.011111111111106,87.955357142857139,0.0,88.400000000000006,83.083333333333329,,81.911764705882348,80.933333333333337,88.880281690140848,,,85.410164805828444,88.978723404255319,,24.440901398650691,69.322911233319928
