,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Rory O'Connor,-8.1111111111111107,30.0,,,-1.0,-10.0,-25.0,,-4.7999999999999998,10.0,,,,,,,14.0,15.0,,-1.3333333333333333,13.0,-3.3333333333333335,-6.4000000000000004,-8.0,,,,-4.5,,,,-17.0,,,,17.666666666666668,,,,,,5.0,-4.0,20.0,,,,,,,,,4.125,,-9.0,,,,-9.0,,11.199999999999999,,,,,-5.0,,11.0,5.0,,,,,,,16.5,,,,,-13.0,12.25,7.0,-7.333333333333333,,,20.0,,,,,,,-3.1666666666666665,-11.0,,,,,,,13.857142857142858,,-11.0,-20.0,100,,,,,,,-2.5,,,,,0.0,,,,,,,,,20.333333333333332,,,,,,,,,-25.0,,-5.0,,,14.333333333333334,12.0,,,,,,,,,7.333333333333333,,,,,,3.75,6.4000000000000004,12.857142857142858,1.0,,7.2857142857142856,4.4000000000000004,,,,,,,12.777777777777779,13.5,,12.0,-10.6,13.800000000000001,,,12.375,,-0.125,-5.0,2.75,,,,5.5,,,
Kevin P. Sullivan,7.083333333333333,,,,-3.0,-1.8571428571428572,25.0,12.0,-2.0,11.0,25.0,6.5,,,,,8.3333333333333339,13.0,4.5,-3.25,,13.285714285714286,-1.8333333333333333,-4.0,15.5,,,-9.0,7.0,,,20.0,0.0,-20.0,,3.0,,,,-5.0,,7.1111111111111107,8.0,-10.0,-5.0,8.0,-25.0,,,5.0,,,-10.75,,9.0,-12.0,12.5,,-7.0,,-23.0,31.0,,,,-2.75,3.3333333333333335,-16.0,26.666666666666668,2.5,,5.0,,,,-12.5,,,,,15.0,27.0,12.0,-8.0,,,4.0,,,-7.0,,,,17.75,-32.0,-21.0,,,,,,,,3.0,5.0,,100,,8.0,,,,-10.5,,4.0,41.0,,38.0,,,,13.5,,-47.0,,-8.0,-17.0,,,,,8.0,,2.6666666666666665,,,,3.0,37.0,-2.5,31.0,-3.0,-33.0,,,,,,,,5.166666666666667,,,,,,-5.666666666666667,-6.333333333333333,-14.75,-17.0,,1.5555555555555556,-25.0,,,,,,,-18.75,2.0,,0.0,0.0,-4.666666666666667,,11.25,10.0,,6.0,16.0,10.285714285714286,,,39.0,9.3333333333333339,,,8.5
Ben Kenigsberg,0.20833333333333334,-40.0,,,,5.8888888888888893,-14.25,5.4117647058823533,-11.0,1.6923076923076923,,,,,-14.0,-15.0,6.1875,5.4000000000000004,16.399999999999999,-23.0,-3.6666666666666665,-3.5714285714285716,,-3.4615384615384617,-37.0,,,30.0,-5.833333333333333,-17.0,,3.3333333333333335,,,,1.25,,-15.0,20.0,0.0,,-1.2571428571428571,,,,,16.666666666666668,-4.166666666666667,4.125,-20.0,-6.75,-5.4000000000000004,-7.0,-12.5,,20.333333333333332,,,-1.6666666666666667,,12.0,16.5,-24.0,9.25,,,-10.0,,-17.0,-2.0769230769230771,,-9.25,,-5.0,,3.0,,,,,-20.0,-7.8571428571428568,-2.25,-20.0,,-5.5714285714285712,-12.4,,,,,,,-1.1000000000000001,-4.0,,,-31.0,,-0.66666666666666663,-16.666666666666668,7.0,-7.0,,-15.0,,,100,,1.5,,,4.25,,-4.333333333333333,,,2.5,,-30.0,,-10.5,,-19.333333333333332,,,,,,,,,,,,,4.2222222222222223,2.5,,,,,-15.0,,,,,-19.333333333333332,,,-0.10000000000000001,,,,,,-6.9333333333333336,9.6999999999999993,-2.0,-6.375,0.83333333333333337,-18.0,-5.25,,,,0.9285714285714286,,7.333333333333333,-3.7777777777777777,,-7.5999999999999996,16.0,-1.1176470588235294,5.8636363636363633,,-4.5,-3.0,-3.0,2.8571428571428572,10.6,0.080000000000000002,,28.0,2.3529411764705883,,12.75,,18.454545454545453
Molly Eichel,-0.16666666666666666,-15.0,,,-2.0,16.5,-6.25,15.0,4.333333333333333,5.7999999999999998,,,,,,,12.0,-1.6666666666666667,19.333333333333332,-1.3333333333333333,,6.5999999999999996,1.2,0.33333333333333331,,,,20.0,1.25,,,16.666666666666668,-6.0,,,,,,,11.0,,5.7619047619047619,,-10.0,0.0,13.0,,,,,-5.0,,-5.75,,10.0,-16.25,,,,,-5.2000000000000002,0.0,0.0,,,-12.666666666666666,7.0,-13.5,9.1666666666666661,14.0,,5.0,-13.5,,,4.4000000000000004,,,,,0.0,3.0,8.0,,,,12.5,,,0.0,,,,12.615384615384615,,,,,,,,,-10.0,,-2.0,,-8.0,,100,,,,-11.1,,,,,,,,,,,,,0.0,25.0,,,,,-13.0,0.0,,,21.0,1.3333333333333333,0.59999999999999998,,5.0,-5.0,,12.5,-3.5,,,,,,,7.666666666666667,,,12.0,,,0.33333333333333331,12.375,15.0,18.333333333333332,,7.0,,,,,,,,-10.0,23.0,,-4.0,-1.0,25.0,,6.0,-7.5,,8.0,,12.307692307692308,,,3.25,11.5,,,
Farran Smith Nehme,-2.5333333333333332,-7.2758620689655169,,,-8.3333333333333339,-6.1136363636363633,4.333333333333333,2.870967741935484,-6.5999999999999996,0.095238095238095233,5.5999999999999996,14.833333333333334,,,-9.5,,2.5277777777777777,-6.7000000000000002,4.2307692307692308,-6.5599999999999996,-4.882352941176471,-2.8421052631578947,-10.714285714285714,1.6666666666666667,1.0,,,-6.75,-1.25,,,,-37.0,,,-7.8399999999999999,,,3.1428571428571428,,,-0.67272727272727273,,8.0,-29.0,-12.0,-0.84615384615384615,3.8999999999999999,-6.5333333333333332,-4.666666666666667,-8.545454545454545,-4.4090909090909092,-13.847826086956522,-13.368421052631579,-10.666666666666666,-2.6666666666666665,-33.0,0.55555555555555558,-4.3076923076923075,,-10.199999999999999,9.1363636363636367,-8.0,-1.4285714285714286,,-12.333333333333334,-6.5,0.75,11.125,-14.42,,2.7999999999999998,,-13.6,,-28.0,,,,,-8.3333333333333339,-10.925925925925926,4.0,-7.916666666666667,20.0,-2.7894736842105261,-7.132075471698113,,-18.0,0.25,,,-1.6363636363636365,-3.2352941176470589,-20.050000000000001,,,,,-3.7999999999999998,8.0,-12.333333333333334,-18.25,-5.25,,,,-1.5,,100,,,-4.6071428571428568,,-4.395833333333333,-25.0,,-2.4615384615384617,,,,-6.5,,-13.826086956521738,,-4.2222222222222223,,,,,38.0,-27.600000000000001,19.0,,,-3.0,-1.3999999999999999,7.0769230769230766,,,-10.0,1.5,-15.25,,23.0,,,-2.8333333333333335,-7.7999999999999998,2.5,0.625,-8.3333333333333339,,,,,-11.0,-3.2424242424242422,-6.5844155844155843,-4.0952380952380949,0.5,-20.199999999999999,-8.4444444444444446,-1.625,,,-4.0285714285714285,,-10.739130434782609,-4.7599999999999998,1.9285714285714286,-10.800000000000001,0.45945945945945948,-12.971830985915492,-6.4000000000000004,,-7.75,-4.4500000000000002,,3.8909090909090911,-0.77419354838709675,-2.2857142857142856,,,1.1599999999999999,-21.0,5.0,-0.33333333333333331,1.3717948717948718
Nathan Lee,,,,-16.666666666666668,,,5.333333333333333,,,16.399999999999999,,,,,5.9090909090909092,-2.25,,,,,4.4000000000000004,,,-1.5,,,,,,,,2.125,,,-11.333333333333334,,,-30.5,,20.0,-20.0,,,,,,,,-7.5,20.0,-30.0,,,,,,,,,,,,,-1.3333333333333333,,,,,30.0,,-50.0,2.0,,,,,,,,,,,,,,-27.0,,,,,,,,6.666666666666667,,,1.0625,-6.7999999999999998,12.0,,,,,,,,,,,,100,,25.0,,-3.0,,,,,,,10.0,,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,-60.0,,,,,2.1111111111111112,25.0,-8.6666666666666661,,-10.0,,,,,,-30.0,15.0,,,,-10.285714285714286,,-5.0,,,,,,40.0,,-7.416666666666667,,,,,,,
Bosley Crowther,65.0,,,,,55.0,,,,,,,,,,,53.0,,,,,,,,,,,,,,,90.0,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,50.0,,20.0,,,40.0,,40.0,,,,,,,,,23.0,50.0,,,,,,,,,,,,40.0,,,
Mick LaSalle,0.66576819407008081,-6.4130434782608692,,5.0471698113207548,-4.9083333333333332,13.636363636363637,25.0,4.7761194029850742,-8.4013605442176864,5.6862244897959187,4.6799999999999997,-0.5,,-4.1914893617021276,0.86738351254480284,-6.6271604938271604,2.7999999999999998,5.9183673469387754,12.044117647058824,0.0,-3.3238380809595203,9.3918918918918912,5.2790697674418601,-2.7450980392156863,2.7647058823529411,-6.9230769230769234,-2.4774774774774775,3.5,-2.9090909090909092,-25.0,-4.0,2.6347305389221556,-16.142857142857142,25.0,1.3738738738738738,3.5714285714285716,,-3.1058823529411765,12.692307692307692,2.2916666666666665,25.0,4.6351351351351351,19.666666666666668,5.5882352941176467,15.857142857142858,6.1428571428571432,12.727272727272727,3.5490196078431371,6.2389937106918243,-3.2758620689655173,-2.6851851851851851,-0.85492227979274615,-3.2168674698795181,-6.7123287671232879,17.692307692307693,3.2352941176470589,0.57894736842105265,21.666666666666668,6.7272727272727275,10.847826086956522,7.583333333333333,15.375,-0.69999999999999996,4.4787234042553195,25.0,18.178571428571427,5.8620689655172411,-6.666666666666667,12.328571428571429,1.7164179104477613,,1.0273972602739727,2.5,5.0,4.5,-4.0,,-25.0,2.2000000000000002,,2.7599999999999998,6.8212560386473431,2.0707070707070705,-15.284090909090908,,3.8959537572254335,10.352941176470589,-25.0,35.0,35.0,,-62.5,-12.0,4.0619946091644206,-13.214285714285714,,8.7586206896551726,-7.7999999999999998,2.1481481481481484,3.3734939759036147,-6.5,2.1875,-4.166666666666667,-13.333333333333334,4.166666666666667,2.5,10.5,-4.25,11.1,4.6071428571428568,-25.0,,100,,-0.55232558139534882,0.0,,-1.1764705882352942,,12.25,1.4166666666666667,5.0,,-16.140350877192983,5.4054054054054053,18.0,12.166666666666666,,-6.5,1.6176470588235294,-12.625,-10.199999999999999,5.3888888888888893,-4.0,-8.0,-12.25,3.8611111111111112,1.25,,,16.153846153846153,5.0,15.272727272727273,5.0,3.2000000000000002,-10.846153846153847,,-2.8125,10.0,-45.0,-1.4103092783505156,-21.310126582278482,8.3333333333333339,7.5563909774436091,-6.4285714285714288,,-7.543026706231454,3.855721393034826,-1.0299850074962518,-2.8651685393258428,-2.9255319148936172,2.192982456140351,-2.6428571428571428,3.5,-3.8461538461538463,-25.0,2.189054726368159,-20.0,3.831168831168831,-2.5,8.3333333333333339,-6.6109090909090913,5.6321839080459766,-3.2442748091603053,2.9856459330143541,-4.1818181818181817,0.86206896551724133,8.75,15.0,4.8347107438016526,11.25,0.96474953617810766,,2.5,7.1186440677966099,12.192982456140351,-2.0,-20.0,3.0178571428571428
Desmond Ryan,-12.0,,,-17.0,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,,,-4.0,,,,-37.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,
Marc Mohan,-1.5958549222797926,10.631578947368421,,-3.75,-5.6500000000000004,0.26666666666666666,0.88888888888888884,9.1363636363636367,-4.1938775510204085,6.6846153846153848,-7.6363636363636367,9.2777777777777786,,-14.0,4.6399999999999997,-10.6,3.1818181818181817,6.7954545454545459,15.735294117647058,4.0119047619047619,-2.4444444444444446,3.3199999999999998,-6.5,6.2244897959183669,0.72727272727272729,5.5714285714285712,19.125,-7.75,-1.7954545454545454,-12.5,0.0,4.9934210526315788,20.0,8.0,-5.3888888888888893,11.800000000000001,,,11.0,4.833333333333333,,1.3571428571428572,,3.1000000000000001,13.333333333333334,,7.0999999999999996,3.4782608695652173,4.3544303797468356,-1.3448275862068966,0.16666666666666666,-2.6818181818181817,-0.93893129770992367,-6.7333333333333334,-25.333333333333332,-1.6153846153846154,-11.166666666666666,13.5,6.7586206896551726,17.666666666666668,-9.0,24.375,0.16666666666666666,0.92000000000000004,0.0,11.199999999999999,2.8148148148148149,-4.1538461538461542,4.3499999999999996,-2.4920634920634921,,14.571428571428571,11.5,-10.125,4.0,-17.0,,,,-13.0,-3.7999999999999998,2.3620689655172415,8.7586206896551726,-8.0500000000000007,26.0,4.262626262626263,1.8727272727272728,,19.0,9.3333333333333339,,-3.2999999999999998,-6.0,3.7402597402597402,-14.130434782608695,-13.0,3.2173913043478262,-3.3076923076923075,5.666666666666667,-0.51428571428571423,-0.40000000000000002,-0.875,-2.3888888888888888,12.0,,,-4.0,4.333333333333333,,4.395833333333333,3.0,,0.55232558139534882,,100,,,5.7000000000000002,,,-8.75,-12.800000000000001,,-11.490566037735849,6.0,5.333333333333333,,,,,17.0,4.0,-28.25,,,,8.1702127659574462,2.6818181818181817,,,-7.0,-18.0,,,-2.6666666666666665,-28.0,,-5.5,9.6666666666666661,15.5,2.4715447154471546,-17.72972972972973,,-26.666666666666668,,,-8.2649572649572658,1.5567010309278351,0.98046875,-0.59999999999999998,2.4022988505747125,0.22222222222222221,1.9473684210526316,-5.5,-18.199999999999999,,5.5339805825242721,-1.0,4.5555555555555554,3.5333333333333332,3.1428571428571428,-4.8734177215189876,-1.3584905660377358,-4.0,3.2540983606557377,,-0.14285714285714285,-0.68421052631578949,,6.9770114942528734,18.428571428571427,3.5789473684210527,,53.0,6.8297872340425529,-0.29411764705882354,10.5,,9.3818181818181809
Edward Guthmann,18.5,5.0,,1.8860759493670887,,-25.0,,15.0,,10.045454545454545,,,,-0.76923076923076927,5.5555555555555554,2.7999999999999998,-6.333333333333333,7.5,12.0,-17.0,-1.0,,,-17.5,10.0,,-10.0,10.0,,,,37.0,,,8.568965517241379,,,0.0,-12.0,,,-0.33333333333333331,,,,,,,-0.5,-11.25,-5.0,0.0,-12.5,0.1111111111111111,,,-33.0,,,1.5384615384615385,,,,,,,2.5,,-3.4285714285714284,,,11.111111111111111,15.0,,,,,,25.0,,-25.0,0.0,,,,-0.5,-25.0,,,,-25.0,25.0,,8.0,10.0,,,-5.2727272727272725,0.0,,,,15.0,,,,-41.0,,,25.0,,,0.0,,,100,,,,,,,,,,,,-25.0,,-3.5,,,,,,,,20.0,,,-25.0,,,,,-4.8181818181818183,,0.0,,,2.9420289855072466,-11.5,,6.666666666666667,-6.2800000000000002,,1.5,,-2.75,5.0,0.83333333333333337,,0.0,,26.666666666666668,,4.193548387096774,-20.0,-0.39344262295081966,,-10.0,2.3636363636363638,17.0,-3.75,,0.5,-25.333333333333332,,,40.0,-6.5,9.0,,,8.0,,40.0,,-58.0
Neva Chonin,,,,,,,,,,,,,,,12.0,-8.0,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,5.0,,,,,,,,,,,,,-25.0,,,,,,,
Mark Jenkins,-2.6000000000000001,-2.7999999999999998,,30.0,-11.625,4.8636363636363633,-0.45454545454545453,5.5454545454545459,-15.481481481481481,4.5476190476190474,1.5,-0.22222222222222221,-15.0,,0.7931034482758621,,0.48837209302325579,-19.333333333333332,10.800000000000001,-6.0,-7.7551020408163263,4.5,-14.0,-1.0638297872340425,15.0,,,16.5,-4.1818181818181817,,,2.0697674418604652,-32.0,,,10.0,,-1.7241379310344827,5.4545454545454541,7.5,,-3.978723404255319,,2.5,-51.0,,10.0,-5.1481481481481479,-0.068965517241379309,-10.727272727272727,,-2.6666666666666665,-7.9285714285714288,-4.4642857142857144,,-17.5,17.0,17.5,-3.6875,,-19.5,12.166666666666666,-20.0,-2.4545454545454546,,36.5,2.3333333333333335,,9.5999999999999996,-7.0,,-0.66666666666666663,,55.0,-10.5,-54.0,,,,,-9.25,-7.9259259259259256,8.0,-3.3333333333333335,,-4.898305084745763,0.25,,12.5,,,-6.1764705882352944,2.5,2.657142857142857,-12.0,-8.0,2.0526315789473686,,,-8.0952380952380949,-12.5,15.0,-8.3333333333333339,8.0,-33.0,0.0,-38.0,-2.5,,2.4615384615384617,,,1.1764705882352942,,-5.7000000000000002,,,100,,,-6.25,0.0,13.0,-26.300000000000001,-2.5,10.800000000000001,13.0,,,,-15.0,12.333333333333334,2.5,12.0,,,-7.5,11.0,,,5.0,,0.0,27.0,-10.0,,,-10.454545454545455,-4.333333333333333,,-3.3333333333333335,-24.428571428571427,10.0,40.0,,,-12.016666666666667,-3.5853658536585367,-5.3466666666666667,-1.0,-9.7826086956521738,-0.25,0.92307692307692313,,-5.0,,-3.7142857142857144,-21.25,1.3095238095238095,-1.3999999999999999,10.25,-9.9722222222222214,-7.0,-12.222222222222221,-3.4186046511627906,,-1.2,6.166666666666667,,7.4358974358974361,0.2857142857142857,-1.1388888888888888,,,-8.0,55.0,-7.0,,8.9375
Gary Arnold,,,,,,,,,,,,,,,,,,-8.5,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-10.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,1.0,,,,,
Alan Zilberman,-10.199999999999999,,,,-9.5,-0.59999999999999998,-19.0,,-22.5,-16.0,-28.0,20.0,,,,,,-10.0,3.0,-18.5,15.0,,-38.0,-8.3333333333333339,,,,-17.5,-14.0,,,6.0,,,,12.5,,,,-3.0,,7.5,-27.5,,,-25.0,,,,,,,-10.800000000000001,,-17.0,,,,-0.25,,-38.0,37.0,-50.0,,,-25.0,-4.0,,2.5,-20.333333333333332,,-13.5,,,-25.0,,,,,,0.0,0.0,,-50.0,,13.0,-8.6666666666666661,,,,,,,,,-12.0,,,,,,,,35.0,,,,30.0,,,,,-12.25,,,,,,,100,,-32.0,,,,13.0,,,,,,,,,,,-31.5,-15.0,-19.0,,11.0,,5.5,,,,,-13.0,,,12.5,,,,,,-33.0,-7.833333333333333,-12.0,-35.0,,-5.0,-13.25,,,,,,,12.666666666666666,,,-5.7999999999999998,0.0,6.5,,,,,41.5,-8.3333333333333339,-6.25,,,,3.0,,,-10.0
Kirk Honeycutt,4.5593220338983054,2.5,-35.0,,-8.0434782608695645,7.0,2.7777777777777777,10.0,-16.153846153846153,7.9433962264150946,,,,,3.0833333333333335,9.0,10.333333333333334,10.0,16.233333333333334,,-3.02,,,-5.0526315789473681,,-13.333333333333334,-10.0,,,,,5.256756756756757,,50.0,0.0,,,-9.5250000000000004,25.0,3.3333333333333335,12.5,20.0,,-4.0,,,,3.875,4.04,6.666666666666667,-2.5,-2.8813559322033897,-7.2800000000000002,-7.666666666666667,,,,40.0,50.0,50.0,,,,1.7407407407407407,,,,-30.0,,10.0,,-2.5,,,,,,,,,10.0,11.393939393939394,4.0,-22.5,,3.2115384615384617,,,,,,4.1463414634146343,-3.3333333333333335,-2.4081632653061225,-16.666666666666668,,-4.5999999999999996,20.0,-25.0,0.58823529411764708,10.0,,,,,,,,,,,,-1.4166666666666667,,8.75,,,6.25,,,100,,,-20.0,3.3333333333333335,,,,,,-4.0,,-8.25,,,,,,,,,,,-21.0,,,,7.5,,,0.76923076923076927,-19.923076923076923,10.909090909090908,0.0,,,-6.5066666666666668,2.25,1.0,40.0,-1.5625,,,,-5.0,,0.0,-13.333333333333334,10.32258064516129,,,-3.8666666666666667,28.0,-4.0,-4.741935483870968,50.0,-4.0,,,10.0,8.5,3.639344262295082,,,,,,,
Justin Lowe,3.3333333333333335,13.333333333333334,,,,1.0526315789473684,11.875,8.0,-13.333333333333334,10.777777777777779,-0.33333333333333331,1.4285714285714286,-5.0,,,,2.25,5.0,11.105263157894736,-2.25,8.0,8.1818181818181817,-9.75,-4.2000000000000002,9.0,,,-35.0,,-9.0,,22.199999999999999,-32.5,-30.0,,-10.0,,,5.0,-20.0,,4.854166666666667,13.5,-10.0,10.0,,,,7.833333333333333,-20.0,,10.0,-8.2857142857142865,-30.0,-5.0,30.0,,3.3333333333333335,4.2857142857142856,,-23.0,15.800000000000001,28.0,15.555555555555555,-5.0,-5.0,0.0,-15.0,-1.25,-8.1818181818181817,,-7.5,10.0,,,-21.0,,,,,-20.333333333333332,23.5,,,-10.0,10.0,7.7999999999999998,,0.0,-4.0,,,-1.4285714285714286,-2.0,-20.0,-4.333333333333333,,-80.0,,,-5.0,15.0,40.0,,-2.5,,-13.5,10.5,,6.5,-10.0,,-5.0,,12.800000000000001,,,0.0,,32.0,,100,,-25.0,,,,,,,-15.0,5.0,-24.0,15.0,,,-9.8000000000000007,10.0,-8.5999999999999996,,2.5,10.0,,3.0,5.0,,,-4.0,-5.0,-7.5,,,,,,,-11.571428571428571,2.7777777777777777,-9.0,0.0,10.0,13.5,,,30.0,,-40.0,,10.0,,10.0,,-6.9333333333333336,-5.0,6.833333333333333,-55.0,14.666666666666666,-5.0,,5.7142857142857144,-5.2307692307692308,-0.14285714285714285,,-10.0,-8.0,10.0,16.666666666666668,-3.3333333333333335,-4.75
Elizabeth Kerr,-13.0,,,,,,25.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,0.0,,,,,,,-5.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,100,,,,,,,,,,,,,,,,,,10.0,,-5.0,,,,,,,,,-38.0,,,,,-8.0,,,,,,,,,,,,,,,,2.0,,,,,,,,7.0,,,,,,,,
Andrew O'Hehir,8.1219512195121943,-5.0,,10.0,4.2173913043478262,10.0,10.0,23.076923076923077,5.0,17.0,10.0,10.0,,,19.399999999999999,,18.772727272727273,14.444444444444445,22.300000000000001,13.634146341463415,12.15,21.304347826086957,6.0,13.277777777777779,6.25,,,-2.0,7.7777777777777777,17.0,5.0,17.11904761904762,,,,24.285714285714285,0.0,1.0,16.923076923076923,20.0,15.0,16.275362318840578,-11.0,,,-3.0,26.666666666666668,13.111111111111111,9.5925925925925934,15.0,3.4090909090909092,9.4117647058823533,7.5675675675675675,-0.41666666666666669,,40.0,14.0,14.285714285714286,25.0,,-2.0,22.25,15.0,10.0,,27.800000000000001,8.75,8.5714285714285712,14.272727272727273,10.0,,10.0,,20.0,27.0,11.0,,,,10.0,40.0,32.716981132075475,15.909090909090908,-2.5,5.0,10.847826086956522,13.421052631578947,,20.0,,,0.0,-10.0,8.5882352941176467,-1.8181818181818181,,15.0,,,0.0,12.0,18.0,11.428571428571429,,,,47.0,19.333333333333332,,13.826086956521738,,,16.140350877192983,,11.490566037735849,,,26.300000000000001,,,20.0,25.0,,100,,19.0,30.0,,,,0.0,5.0,-1.5,-5.333333333333333,,17.0,16.208333333333332,20.0,,,10.0,30.0,9.0,,,,,0.0,-10.0,,13.333333333333334,-8.0,,,,,4.096774193548387,13.636363636363637,15.192307692307692,7.2727272727272725,14.375,8.875,6.4285714285714288,4.0,,,13.333333333333334,,15.0,11.764705882352942,13.333333333333334,7.1111111111111107,18.120000000000001,3.1481481481481484,14.018518518518519,,16.0,7.0,,10.6,13.466666666666667,14.0,,,11.789473684210526,20.0,0.0,,20.826086956521738
